"id","name","unitLastWord","unitSeqLast","word","docTokenSeqFirst","docTokenSeqLast","local","identifiable","topic","interrog","argType","animate","self","addressee","length","pronom","haveBridges"
"NZQPP5j8LWI","bud med kyi sems pa'i 'khyer stangs","འདི་ ཡང་ ང་རང་ སེམས་པ འི་ འདི་ ཡིན །",366,"ང་རང་ སེམས་པ འི་ འདི་",1876,1879,FALSE,"i",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,6,FALSE,FALSE
"87snfNRlhna","bud med","ང ས་ <0> གྲོགས་པོ་ ཁོང་ ཚོ ར་ ཡང་ ཟེར་ གྱི་ ཡོད ། _H_",370,"ང ས་",1890,1891,TRUE,"i",NA,FALSE,"A",TRUE,TRUE,FALSE,2,TRUE,FALSE
"q1YLho9srbQ","slob sbyong (bud med)","ང ས་ <0> གྲོགས་པོ་ ཁོང་ ཚོ ར་ ཡང་ ཟེར་ གྱི་ ཡོད ། _H_",370,"གྲོགས་པོ་ ཁོང་ ཚོ ར་ ཡང་",1893,1897,FALSE,"i",NA,FALSE,"R",FALSE,FALSE,FALSE,6,FALSE,FALSE
"cmd8NFpXpEn","bod pa","ང་ ཚོ་ བོད་པ་ ཟེར་ ཡ་ འདི ར་ ཆོས་ ཡོད་ ཙང་ །",381,"ང་ ཚོ་ བོད་པ་ ཟེར་ ཡ་ འདི ར་",1959,1965,TRUE,"i",NA,FALSE,"COPLOC",TRUE,TRUE,FALSE,8,FALSE,FALSE
"TiBkBlfJbRV","chos","ང་ ཚོ་ བོད་པ་ ཟེར་ ཡ་ འདི ར་ ཆོས་ ཡོད་ ཙང་ །",381,"ཆོས་",1966,1966,FALSE,"i",NA,FALSE,"EXIST",FALSE,FALSE,FALSE,1,FALSE,FALSE
"oTM5DSSrQzU","gtso bo","གཙོ་བོ་ དེ་ མ་ ཡིན་",385,"གཙོ་བོ་",1985,1985,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,2,FALSE,FALSE
"2XzzKCqYVrp","lag rtags kyi che chung (general)","གཙོ་བོ་ དེ་ མ་ ཡིན་",385,"དེ་",1986,1986,FALSE,"i",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,1,TRUE,FALSE
"dwJNfHut2Sk","lha sa","ང་ ཚོ འི་ འདི ར་ ངོ་ ཤེས་པ་ དེ་འདྲས་ རྒྱ་མི་ དེ་འདྲས་ ཡོད །",404,"ང་ ཚོ འི་ འདི ར་",2066,2070,TRUE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,5,TRUE,FALSE
"U8y3sd9mQhT","rgya mi'i ngo shes pa","ང་ ཚོ འི་ འདི ར་ ངོ་ ཤེས་པ་ དེ་འདྲས་ རྒྱ་མི་ དེ་འདྲས་ ཡོད །",404,"ངོ་ ཤེས་པ་ དེ་འདྲས་ རྒྱ་མི་ དེ་འདྲས་",2071,2075,FALSE,"n",NA,FALSE,"EXIST",TRUE,FALSE,FALSE,9,FALSE,FALSE
"dQKjX7X3j1u","mi zer ya de (others in general)","ཨ་ནི་ ནད་པ་ དེ་འདྲས་ མེ་ཏོག་ མཐོང་ དུས་",417,"ནད་པ་",2141,2141,FALSE,"i",NA,FALSE,"A",TRUE,FALSE,FALSE,2,FALSE,FALSE
