"id","name","unitLastWord","unitSeqLast","word","docTokenSeqFirst","docTokenSeqLast","local","identifiable","topic","interrog","argType","animate","self","addressee","length","pronom","haveBridges"
"ZeIF5j3z7MB","phyi logs","ཕྱི་ལོགས་ ནས་ ཅ་ལག་ བརླགས་ ཡོང་ ང་ །",252,"ཕྱི་ལོགས་ ནས་",1295,1296,FALSE,"i",NA,FALSE,"E",FALSE,FALSE,FALSE,3,FALSE,FALSE
"nTIakTTgwT5","ca lag etc","ཕྱི་ལོགས་ ནས་ ཅ་ལག་ བརླགས་ ཡོང་ ང་ །",252,"ཅ་ལག་",1297,1297,FALSE,"n",NA,FALSE,"P",FALSE,FALSE,FALSE,2,FALSE,FALSE
"XBCGIPpboQj","all employees","དེ་ ཚོ་ སྲུང་ ཡ་ དང་ དེ་ ཚོ་ འགང་ག་ལོགས་ མི་ འགང་ག་ལོགས་ ལ་ འགན་ ཡོད་ རེད ། ",256,"མི་ འགང་ག་ལོགས་ ལ་",1320,1322,FALSE,"i",NA,NA,"COPLOC",TRUE,FALSE,FALSE,5,FALSE,TRUE
"Y4jmW04yOJ2","'gan","དེ་ ཚོ་ སྲུང་ ཡ་ དང་ དེ་ ཚོ་ འགང་ག་ལོགས་ མི་ འགང་ག་ལོགས་ ལ་ འགན་ ཡོད་ རེད ། ",256,"འགན་",1323,1323,FALSE,"n",NA,FALSE,"EXIST",FALSE,FALSE,FALSE,1,FALSE,FALSE
"5nDvkh7rbLw","lhag pa bkra shis","ཨ་ནི་ ་་ ད་ལྟ་ རང་ ཕར་ ཕྱིན་ བྱས་",266,"རང་",1369,1369,TRUE,"i",NA,FALSE,"S",TRUE,FALSE,TRUE,1,TRUE,TRUE
"FApE0Q28e4k","phar (pointing?)","ཨ་ནི་ ་་ ད་ལྟ་ རང་ ཕར་ ཕྱིན་ བྱས་",266,"ཕར་",1370,1370,FALSE,"i",NA,FALSE,"E",FALSE,FALSE,FALSE,2,TRUE,FALSE
"wFjlxHZL7nn","de bar (vehicles' location)","དེ་བར་",275,"དེ་བར་",1407,1407,FALSE,"i",NA,FALSE,"COPLOC",FALSE,FALSE,FALSE,2,TRUE,FALSE
"6KayALBaEKr","lcags rta 'khor lo","འདི་ འདུག་ ག",276,"འདི་",1408,1408,FALSE,"i",NA,FALSE,"EXIST",FALSE,FALSE,FALSE,1,TRUE,FALSE
"yIyx12gwNf1","lo bstan","ང་ འདི ར་ ལས་ཀ་ ཏོག་ཙམ་ ཅིག་ ཡོད །",295,"ང་",1486,1486,TRUE,"i",NA,FALSE,"COPLOC",TRUE,TRUE,FALSE,1,TRUE,FALSE
"0BMXdZVblzR","tshong khang (physical)","ང་ འདི ར་ ལས་ཀ་ ཏོག་ཙམ་ ཅིག་ ཡོད །",295,"འདི ར་",1487,1488,TRUE,"i",NA,FALSE,"COPLOC",FALSE,FALSE,FALSE,2,TRUE,FALSE
"S1Fse4r0ysa","las ka tog tsam (lo bstan)","ང་ འདི ར་ ལས་ཀ་ ཏོག་ཙམ་ ཅིག་ ཡོད །",295,"ལས་ཀ་ ཏོག་ཙམ་ ཅིག་",1489,1491,FALSE,"n",NA,FALSE,"EXIST",FALSE,FALSE,FALSE,5,FALSE,FALSE
"tW8st1KPzMv","nor bu","ཨ་ལས་ ་་ ནོར་བུ་ ལགས་ རང་ འདི ར་ ཤོག་ དང་ །",296,"རང་",1498,1498,TRUE,"i",NA,FALSE,"S",TRUE,FALSE,TRUE,1,TRUE,FALSE
"FVwzdqqGFGI","yar (tshong khang nang)","ཨ་ལས་ ་་ ནོར་བུ་ ལགས་ རང་ འདི ར་ ཤོག་ དང་ །",296,"འདི ར་",1499,1500,TRUE,"i",NA,FALSE,"E",FALSE,FALSE,FALSE,2,TRUE,FALSE
