"id","name","unitLastWord","unitSeqLast","word","docTokenSeqFirst","docTokenSeqLast","local","identifiable","topic","interrog","argType","animate","self","addressee","length","pronom","haveBridges"
"109B24D183A69","dbyangs skyid","དེ་ བྱས་ ཨ་ནི་ རང་ ལྷ་ས ར་",197,"རང་",899,899,TRUE,"i",NA,FALSE,"S",TRUE,FALSE,TRUE,1,TRUE,TRUE
"1B4ED9300825A","lha sa ","དེ་ བྱས་ ཨ་ནི་ རང་ ལྷ་ས ར་",197,"ལྷ་ས ར་",900,901,FALSE,"i",NA,FALSE,"E",FALSE,FALSE,FALSE,3,FALSE,FALSE
"19642333E29E3","dbyangs skyid","ང་ ད་རེས་ ཕ་གི ར་ འགྲོ་ ཡ་ དེ་",208,"ང་",949,949,TRUE,"i",NA,FALSE,"S",TRUE,TRUE,FALSE,1,TRUE,FALSE
"1D6B752EF1FD4","lha sa ","ང་ ད་རེས་ ཕ་གི ར་ འགྲོ་ ཡ་ དེ་",208,"ཕ་གི ར་",951,952,FALSE,"i",NA,FALSE,"E",FALSE,FALSE,FALSE,3,TRUE,FALSE
"288A8A8C50307","las khungs kyi mi (?)","ཡང་ ཁོང་ ཚོ ས་ ཡང་",211,"ཁོང་ ཚོ ས་ ཡང་",969,972,FALSE,"i",NA,FALSE,"A",TRUE,FALSE,FALSE,4,TRUE,FALSE
"BEBA2365BB94","ga tshod ring","བདུན་ཕྲག་ གསུམ་ ཟེར་",212,"བདུན་ཕྲག་ གསུམ་",973,974,FALSE,"n",NA,NA,"P",FALSE,FALSE,FALSE,3,FALSE,FALSE
"194E6258540C6","dbyangs skyid kyi gnam gru'i pa se","ང འི་ གནམ་གྲུ འི་ པ་སེ་ ལ་",225,"ང འི་ གནམ་གྲུ འི་ པ་སེ་ ལ་",1036,1041,FALSE,"i",NA,FALSE,"E",FALSE,FALSE,FALSE,8,FALSE,TRUE
"NQfOqPmDvlYVB","dngul sgor mo lnga bcu tsm","ལྔ་བརྒྱ་ དྲུག་ཅུ་ ཙམ་ སྤྲད་པ་ ཡིན །",227,"དངུལ་ _P_ སྒོར་མོ་ ལྔ་བརྒྱ་ ་་་ ལྔ་བརྒྱ་ དྲུག་ཅུ་ ཙམ་",1043,1050,FALSE,"n",NA,FALSE,"T",FALSE,FALSE,FALSE,11,FALSE,FALSE
"19D0392089826","da lta 3","ད་ལྟ་ གནམ་གཤིས་ གྲང་བ འི་ སྒང་ རེད་ པ །",250,"ད་ལྟ་",1135,1135,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,2,FALSE,FALSE
"253A2B76D40CE","da lta 3","ད་ལྟ་ གནམ་གཤིས་ གྲང་བ འི་ སྒང་ རེད་ པ །",250,"གནམ་གཤིས་ གྲང་བ འི་ སྒང་",1136,1139,FALSE,"n",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,6,FALSE,FALSE
