"id","name","unitLastWord","unitSeqLast","word","argOrder","noPrevMentions","noPrevZero","noNextMentions","noNextZero","bridge","justFirst","justLast","local","identifiable","topic","interrog","argType","animate","self","addressee","length","pronom"
"khGbcRENo3Q","g-yas g-yon (river)","གཡས་གཡོན་ གཉིས་ཅ་ ཆུ་ རེད་པ །",678,"གཡས་གཡོན་ གཉིས་ཅ་",1,0,0,0,0,0,0,0,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,4,FALSE
"DqqpdyrnPmU","chu","གཡས་གཡོན་ གཉིས་ཅ་ ཆུ་ རེད་པ །",678,"ཆུ་",2,0,0,0,0,3,0,0,FALSE,"n",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,1,FALSE
"f1wdfIQFfii","gtsnag po'i kha la","_H_ ཕ་གི ར་",696,"ཕ་གི ར་",1,0,2,0,2,0,0,0,FALSE,"i",TRUE,FALSE,"COPLOC",FALSE,FALSE,FALSE,3,TRUE
"fCiao98AyDE","bsur khog g-yug sa","འདི་ འདུག་ ག",697,"འདི་",2,0,0,4,0,0,0,0,FALSE,"i",FALSE,FALSE,"EXIST",FALSE,FALSE,FALSE,1,TRUE
"T9XUvyaiVfLwx","bsur khog g-yug ya","གཅིག་ གཡུག་ ཡ་ དེ་ཚོ་ ཚང་མ་ མ་གི་ མར་ _H_",700,"བསུར་ཁོག་ དང་ གཅིག་ གཡུག་ ཡ་ དེ་ཚོ་",1,0,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"EXIST",FALSE,FALSE,FALSE,8,FALSE
"jPgBl8TJyXx","rdo ring gi rtsa","གཅིག་ གཡུག་ ཡ་ དེ་ཚོ་ ཚང་མ་ མ་གི་ མར་ _H_",700,"མ་གི་ མར་",2,1,0,1,0,0,0,0,FALSE,"i",FALSE,FALSE,"COPLOC",FALSE,FALSE,FALSE,3,FALSE
"HjVO5XgLG6Y","rdo ring gi rtsa","རྡོ་རིང་ རྩ ར་ ཡོད་ པ །",703,"རྡོ་རིང་ རྩ ར་",3,2,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"COPLOC",FALSE,FALSE,FALSE,4,FALSE
"hLnIQ0n53md","rgan lags","ཨ་ལེ་ རྒན་ ལགས་ འདི་ _H_",711,"རྒན་ ལགས་",1,0,0,0,0,0,0,0,TRUE,"i",FALSE,FALSE,"A",TRUE,FALSE,TRUE,2,FALSE
"i7qUDX40vki","bsur khog g-yug ya","ཨ་ལེ་ རྒན་ ལགས་ འདི་ _H_",711,"འདི་",2,0,2,2,2,0,0,0,FALSE,"i",FALSE,FALSE,"P",FALSE,FALSE,FALSE,1,TRUE
"TUYnjCzbE3Z","gru gzings","_H_ ཨ་ནི་ གྲུ་གཟིངས་ འདྲ་པོ་ ཆུ་ཁ་ དེ ར་ མི་",729,"གྲུ་གཟིངས་ འདྲ་པོ་",1,0,0,2,0,0,0,0,FALSE,"n",FALSE,FALSE,"P",FALSE,FALSE,FALSE,4,FALSE
"S7E2j8sORbl","chu kha","_H_ ཨ་ནི་ གྲུ་གཟིངས་ འདྲ་པོ་ ཆུ་ཁ་ དེ ར་ མི་",729,"ཆུ་ཁ་ དེ ར་",2,0,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,4,FALSE
"UsAaEuk4yl1","mi (at the park)","_H_ ཨ་ནི་ གྲུ་གཟིངས་ འདྲ་པོ་ ཆུ་ཁ་ དེ ར་ མི་",729,"མི་",3,0,0,0,0,0,0,0,FALSE,"n",FALSE,FALSE,"A",TRUE,FALSE,FALSE,1,FALSE
"Pl1fVFuAjzt","gru gzings","གློག་ གི་ གྲུ་གཟིངས་ འདྲ་པོ་ ཁ་ཤས་ བཞག",731,"གློག་ གི་ གྲུ་གཟིངས་ འདྲ་པོ་ ཁ་ཤས་",4,1,0,1,0,0,1,0,FALSE,"n",FALSE,FALSE,"P",FALSE,FALSE,FALSE,8,FALSE
"DJMkqaKXBRm","gru gla","ཨ་ནི་ _H_ གྲུ་གླ་ ལ་ ཕལ་ཆེར་",744,"གྲུ་གླ་ ལ་",1,0,0,0,0,0,0,0,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,2,FALSE
"Xo4aLxnAGBWYs","20 or so bucks","ཉི་ཤུ་ རྩ་ གྲངས་",746,"སྒོར་མོ་ ཉི་ཤུ་ རྩ་ གྲངས་",2,0,0,1,0,0,0,0,FALSE,"n",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,6,FALSE
