id,order,argTypeNewE,argTypeNewEXIST,argTypeNewP,argTypeNewPRED,argTypeNewR,noPrevMentions,noPrevZero,noNextMentions,noNextZero,haveBridges,identifiable,local,justFirst,justLast,interrog,animate,self,addressee,length,pronom,noPrevMentionsFar,noNextMentionsFar,logworth,worth,denom,p_arg,p_clause,predOrder
50jJ8RkBK16,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1.3862943611198906,0,1.6094379124341003,0,0.3291624741080681,1.3898036443522057,1.5950727016613586,0.871310532055778,0.47663849355436505,2
50jJ8RkBK16,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,0,0,0,-1.5834336857069478,0.20526905730915296,0.20526905730915296,1,0.47663849355436505,3
zkKgtZLYkyo,1,0,0,0,0,0,0.6931471805599453,0,0.6931471805599453,0,0,1,0,0,0,0,1,0,0,1.3862943611198906,0,0,0,1.0029581029751082,2.726334690748813,3.154278726441796,0.8643290359518329,0.8643290359518329,1
zkKgtZLYkyo,2,1,0,0,0,0,0,0,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,1.3862943611198906,0,0,0,-0.848762849676551,0.42794403569298356,0.42794403569298356,1,0.8643290359518329,2
rVcdJQlzU2x,1,0,0,1,0,0,1.0986122886681098,0,0,0,0,1,0,0.6931471805599453,0,0,1,0,0,1.0986122886681098,0,0,0,0.35551234828976136,1.4269115427193242,2.386093226282312,0.5980116480790422,0.5980116480790422,1
rVcdJQlzU2x,2,1,0,0,0,0,0.6931471805599453,0,0,0,0,1,0,0,0.6931471805599453,0,0,0,0,1.3862943611198906,0,0,0,-0.04167477098598842,0.9591816835629874,0.9591816835629874,1,0.5980116480790422,2
oG3PYMmQBa6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.302585092994046,0,0,0,-1.4269778855510027,0.2400332351223764,0.7183836788433786,0.3341295775383397,0.3341295775383397,2
oG3PYMmQBa6,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.791759469228055,0,0,0,-0.7374116692509859,0.4783504437210022,0.4783504437210022,1,0.3341295775383397,1
oyjzvsA68Wp,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.6931471805599453,1,1.791759469228055,0,1.7479872336397575,5.74303165411112,5.926761256659285,0.9689999993939815,0.9689999993939815,1
oyjzvsA68Wp,2,1,0,0,0,0,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,0,0,0.6931471805599453,-1.6942901535914754,0.1837296025481643,0.1837296025481643,1,0.9689999993939815,2
V5QVyab8VwW,1,0,0,0,0,0,0.6931471805599453,0,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,1.9459101490553132,0,0,1.3862943611198906,1.0026894441087513,2.7256023351428054,2.7517143547190206,0.9905106358400048,0.9905106358400048,1
V5QVyab8VwW,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.3862943611198906,0,0,0,-3.645359550498844,0.02611201957621543,0.02611201957621543,1,0.9905106358400048,2
udTxk11K9aG,1,0,0,0,0,0,0,0,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,1.0986122886681098,1,0,0,0.5794442387988258,1.7850460956626684,1.8050546389674949,0.9889152700018701,0.9889152700018701,1
udTxk11K9aG,2,0,0,0,1,0,0,0,0.6931471805599453,0,0,1,1,0,0,0,0,0,0,1.9459101490553132,0,0,0,-3.9115959313959157,0.020008543304826577,0.020008543304826577,1,0.9889152700018701,2
VNBd8787dj1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1.0986122886681098,1,1.791759469228055,2.70805020110221,0.8959639599739265,2.4496960606268083,3.0272792443912384,0.8092071668530276,0.8092071668530276,1
VNBd8787dj1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.9459101490553132,0,0.6931471805599453,0,-0.5489028058085905,0.5775831837644302,0.5775831837644302,1,0.8092071668530276,2
PspDwhvKlMp,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2.1972245773362196,0,0,1.3862943611198906,0.8479123423167606,2.334767565111926,2.944081373307494,0.7930377150170135,0.7930377150170135,1
PspDwhvKlMp,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471805599453,0,0,0,-0.49542185959227575,0.6093138081955679,0.6093138081955679,1,0.7930377150170135,2
B6AA0T0yhrj,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0986122886681098,0,0,0,0.8460220164559619,2.330358262427079,2.3503515199425564,0.991493503271389,0.991493503271389,1
B6AA0T0yhrj,2,0,0,0,1,0,0,0,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,0.6931471805599453,1,0,0,-3.912360186493418,0.019993257515477494,0.019993257515477494,1,0.991493503271389,2
GsAt1UyGQ5e,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.791759469228055,1,2.1972245773362196,0,0.9061921841528997,2.474880678503688,2.675617708332327,0.9249754442858149,0.9249754442858149,1
GsAt1UyGQ5e,2,0,1,0,0,0,0,0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,2.302585092994046,0,0,0,-1.6057595368171405,0.2007370298286389,0.2007370298286389,1,0.9249754442858149,2
y2ECFWHReVY,1,0,0,0,0,0,1.0986122886681098,0,0,0,0,1,0,0,0,0,1,0,0,1.0986122886681098,0,1.3862943611198906,0,1.554336941021952,4.731947924180851,6.007922428444626,0.7876180128054502,0.7876180128054502,1
y2ECFWHReVY,2,0,0,1,0,0,1.6094379124341003,0,0,0,0,1,0,0,0,0,0,0,0,1.0986122886681098,0,0,0,0.24371020373847388,1.2759745042637758,1.2759745042637758,1,0.7876180128054502,2
SjySQNHIn6a,1,0,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,1,0,0,0,1,1,0,1.0986122886681098,1,2.9444389791664403,2.772588722239781,1.0834583486777873,2.9548809094571102,3.354278456874493,0.880928923298294,0.880928923298294,1
SjySQNHIn6a,2,0,1,0,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,0,0,0,-0.91779799868682,0.399397547417383,0.399397547417383,1,0.880928923298294,2
w2i2cC7JJud,1,0,0,0,0,1,0.6931471805599453,1.0986122886681098,0,1.0986122886681098,0,1,1,0.6931471805599453,0,0,1,0,1,1.3862943611198906,1,2.995732273553991,2.772588722239781,0.35943475668192804,1.4325194636174081,3.4373824047370225,0.4167471915965088,0.3916944051559645,2
w2i2cC7JJud,2,0,0,0,0,0,0,0,0.6931471805599453,0,0,1,1,0,0,0,1,1,0,1.0986122886681098,1,1.9459101490553132,2.5649493574615367,0.633577874167781,1.8843404658174627,2.0048629411196144,0.939884930370928,0.3916944051559645,1
w2i2cC7JJud,3,0,0,1,0,0,0,0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0,0,2.0794415416798357,-2.1159190264132626,0.12052247530215157,0.12052247530215157,1,0.3916944051559645,3
ZT3rCbWZFoj,1,0,0,0,0,0,0.6931471805599453,0,0.6931471805599453,0,0,1,0,0,0.6931471805599453,0,0,0,0,0.6931471805599453,1,0,2.0794415416798357,1.1197071835617336,3.063956894981111,3.0983059877911017,0.9889135892499503,0.9889135892499503,1
ZT3rCbWZFoj,2,0,0,0,1,0,0.6931471805599453,0,0.6931471805599453,0,0,1,0,0,0.6931471805599453,0,0,0,0,1.791759469228055,0,0,2.0794415416798357,-3.371179670852035,0.03434909280999064,0.03434909280999064,1,0.9889135892499503,2
jDxBL4i13cf,1,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0,1,1,0,0,0,1,0,1,1.0986122886681098,1,3.091042453358316,2.4849066497880004,0.5081684500481445,1.6622439224057535,2.14054116393964,0.7765531214295426,0.7765531214295426,1
jDxBL4i13cf,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.6094379124341003,0,0,0,-0.7375228955425258,0.4782972415338865,0.4782972415338865,1,0.7765531214295426,2
UBMmOfTPdPo,1,0,0,0,0,0,1.0986122886681098,1.3862943611198906,0,1.3862943611198906,0,1,1,0.6931471805599453,0,0,1,1,0,0.6931471805599453,1,3.091042453358316,2.4849066497880004,2.023783750767954,7.566902106774714,7.603302482312818,0.9952125572246033,0.9952125572246033,1
UBMmOfTPdPo,2,0,0,0,1,0,1.0986122886681098,1.3862943611198906,0,1.3862943611198906,0,0,0,0.6931471805599453,0,0,1,0,0,1.6094379124341003,0,3.091042453358316,2.4849066497880004,-3.31317618741178,0.03640037553810409,0.03640037553810409,1,0.9952125572246033,2
Lbv3MZHUMdr,1,0,0,0,0,0,0,0,0.6931471805599453,0,0,1,1,0,0,0,1,0,1,1.0986122886681098,1,3.295836866004329,2.1972245773362196,0.6696752584644958,1.9536028016406093,2.0215107520506446,0.9664073266287856,0.9664073266287856,1
KwKHQ9r9Qkr,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1.0986122886681098,1,1.3862943611198906,1.0986122886681098,-0.45625803689816863,0.6336503108408192,3.008348126884176,0.21063064649273397,0.21063064649273397,2
KwKHQ9r9Qkr,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0986122886681098,0,0.6931471805599453,0,0.8648701940413351,2.3746978160433567,2.3746978160433567,1,0.21063064649273397,1
Lbv3MZHUMdr,2,0,1,0,0,0,0,0,0.6931471805599453,0,0,0,0,0,0,1,0,0,0,1.0986122886681098,1,0,0,-2.689602161286192,0.06790795041003529,0.06790795041003529,1,0.9664073266287856,2
D9OcBwY97dW,1,0,0,0,0,0,1.0986122886681098,0,0,0,0,1,0,0,0,0,1,0,0,1.3862943611198906,0,0,0,1.5168160879181252,4.55769078252656,5.11636706649295,0.8908060589270155,0.8908060589270155,1
D9OcBwY97dW,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.3862943611198906,0,0,0,-0.5821850720194149,0.5586762839663902,0.5586762839663902,1,0.8908060589270155,2
nfN30Lyx7rE,1,0,0,0,0,0,0.6931471805599453,0,0.6931471805599453,0,0,1,1,0,0,0,1,1,0,0.6931471805599453,1,2.4849066497880004,1.9459101490553132,1.070715310114587,2.917465646453076,3.3956977818250778,0.8591652832205322,0.8591652832205322,1
nfN30Lyx7rE,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.3862943611198906,0,0,0,-0.7376590255215046,0.4782321353720016,0.4782321353720016,1,0.8591652832205322,2
WRKNf8ZjvBb,1,0,0,0,0,0,0,0,0.6931471805599453,0,0,1,1,0,0,0,1,1,0,0.6931471805599453,1,1.6094379124341003,0,0.6241811068540533,1.8667166898615632,2.4769181661864703,0.7536448782785627,0.7536448782785627,1
WRKNf8ZjvBb,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.0794415416798357,0,0,0,-0.4939660872909782,0.6102014763249073,0.6102014763249073,1,0.7536448782785627,2
NnnMWht6G01,1,0,0,0,0,0,0,0,1.3862943611198906,0,0,1,0,0,0,0,1,1,0,1.6094379124341003,0,2.8903717578961645,1.0986122886681098,0.3929936913853026,1.4814090436609195,1.8683930661605666,0.7928786883721017,0.7928786883721017,1
NnnMWht6G01,2,0,1,0,0,0,0,0,1.3862943611198906,0,0,1,0,0,0,0,1,0,0,0.6931471805599453,1,2.8903717578961645,1.0986122886681098,-0.9493718723352542,0.386984022499647,0.386984022499647,1,0.7928786883721017,2
VD4ltpCTzic,1,0,0,0,0,0,1.3862943611198906,1.0986122886681098,0,1.0986122886681098,0,1,0,0,0,0,1,0,0,1.3862943611198906,1,2.995732273553991,0.6931471805599453,1.7737246553588375,5.89276104076653,6.098167718508914,0.9663166565394812,0.9663166565394812,1
VD4ltpCTzic,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0,0,0,-1.5827634710989908,0.205406677742384,0.205406677742384,1,0.9663166565394812,2
Ww0Yz84Bclf,1,0,0,0,0,0,0,0,0.6931471805599453,0,0,1,1,0,0,0,1,1,0,1.0986122886681098,1,2.70805020110221,1.6094379124341003,0.6543021178043217,1.9237994633905846,2.2899686984725887,0.8400985850478047,0.8400985850478047,1
Ww0Yz84Bclf,2,0,0,1,0,0,0,0,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,0.6931471805599453,1,0,0,-1.004659661516079,0.3661692350820041,0.3661692350820041,1,0.8400985850478047,2
Zw2Pm2arH3s,1,0,0,0,0,0,0.6931471805599453,0.6931471805599453,0,0.6931471805599453,0,1,1,0.6931471805599453,0,0,1,1,0,1.0986122886681098,1,2.70805020110221,1.6094379124341003,1.7663365084273417,5.84938488836485,6.277543409101397,0.9317952114650792,0.9317952114650792,1
Zw2Pm2arH3s,2,0,0,1,0,0,0.6931471805599453,0,1.3862943611198906,0,0,1,0,0,0,0,0,0,0,1.0986122886681098,0,0,0,-0.8482617764197545,0.42815852073654687,0.42815852073654687,1,0.9317952114650792,2
MMr0CLrpawq,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.9459101490553132,1,0,0,-0.581843675259351,0.5588670468007149,0.7681587021185162,0.7275411256286066,0.7275411256286066,1
MMr0CLrpawq,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6094379124341003,0,0.6931471805599453,0,-1.5640265198051575,0.20929165531780133,0.20929165531780133,1,0.7275411256286066,2
cMemp8szGDo,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.3862943611198906,1,0,0,0.8468075741493023,2.3321896125097643,2.6985137180475602,0.8642496782255232,0.8642496782255232,1
cMemp8szGDo,2,0,0,1,0,0,0,0,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,1.3862943611198906,0,0,0,-1.0042368031786406,0.366324105537796,0.366324105537796,1,0.8642496782255232,2
XepjCoR5KxC,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1.0986122886681098,1,3.4965075614664802,1.3862943611198906,0.9417097082546637,2.5643619833690092,2.764932942493887,0.9274590149936986,0.9274590149936986,1
XepjCoR5KxC,2,0,1,0,0,0,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1.9459101490553132,0,0,0,-1.6065871839999144,0.20057095912487774,0.20057095912487774,1,0.9274590149936986,2
oV1gCmSmbza,1,0,0,1,0,0,0.6931471805599453,0,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,1.9459101490553132,0,0,0,-0.5811670999356349,0.5592452903945307,3.1272559347045923,0.178829396145141,0.178829396145141,2
oV1gCmSmbza,2,0,0,0,0,0,0,1.0986122886681098,0,1.0986122886681098,0,1,1,0,0,0,1,1,0,1.0986122886681098,1,3.5263605246161616,1.0986122886681098,0.9431315307996778,2.5680106443100614,2.5680106443100614,1,0.178829396145141,1
ZYoIP9S68Oy,1,0,0,0,0,0,0,0,0.6931471805599453,0,0,1,1,0,0,0,1,0,1,1.0986122886681098,1,0,1.3862943611198906,0.5800542944252466,1.7861354053127045,1.8483998097567862,0.96631442823386,0.96631442823386,1
ZYoIP9S68Oy,2,1,0,0,0,0,0,0,0.6931471805599453,0,0,0,0,0,0,1,0,0,0,1.791759469228055,0,0,0,-2.7763653737133307,0.06226440444408165,0.06226440444408165,1,0.96631442823386,2
q4hx22rdp7j,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.3862943611198906,1,0,0,0.8468075741493023,2.3321896125097643,2.4895794331967616,0.936780558760923,0.936780558760923,1
q4hx22rdp7j,2,0,0,1,0,0,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,2.302585092994046,0,0,0,-1.8490296167102285,0.15738982068699706,0.15738982068699706,1,0.936780558760923,2
jtbUuQZugjs,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.6094379124341003,0,0,2.1972245773362196,0.8469437041282811,2.332507115043006,2.341097584158043,0.9963305805049872,0.9963305805049872,1
jtbUuQZugjs,2,0,0,0,1,0,0,0,0.6931471805599453,0,0,0,0,0,0,0,1,0,0,0.6931471805599453,0,0,0,-4.757101932715003,0.00859046911503677,0.00859046911503677,1,0.9963305805049872,2
6k7Xy7qBV6O,1,0,0,0,0,0,0.6931471805599453,0.6931471805599453,0,0.6931471805599453,1,1,1,0,0,0,1,0,1,1.3862943611198906,1,1.0986122886681098,0.6931471805599453,2.1522902208747645,8.604542150553822,8.844705145581612,0.9728466928999026,0.9728466928999026,1
6k7Xy7qBV6O,2,0,0,1,0,0,0.6931471805599453,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,2.0794415416798357,0,0,0,-1.4264374402062654,0.24016299502779057,0.24016299502779057,1,0.9728466928999026,2
JeN6yT5nRJD,1,0,0,0,0,0,0,0,0.6931471805599453,0,0,1,0,0,0,0,1,0,0,1.0986122886681098,0,0.6931471805599453,1.9459101490553132,0.5989024720106199,1.820120071038442,1.8372447120093083,0.9906791725354115,0.9906791725354115,1
JeN6yT5nRJD,2,0,0,0,1,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,1,0,0,1.6094379124341003,0,0,0,-4.067236860258507,0.01712464097086632,0.01712464097086632,1,0.9906791725354115,2
Ge22ZUD27k3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3862943611198906,0,0,0,0.0014557723012975114,1.0014568324521778,1.2414426519939838,0.8066879536027339,0.8066879536027339,1
Ge22ZUD27k3,2,0,0,1,0,0,0,0,1.791759469228055,0,0,1,0,0,0,0,0,0,0,0.6931471805599453,1,0,0,-1.4271754426282217,0.23998581954180617,0.23998581954180617,1,0.8066879536027339,2
VmzvX8ceQ8Q,1,0,0,1,0,0,0,0,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1.791759469228055,0,1.6094379124341003,1.6094379124341003,-1.8055771356832224,0.164379559886053,0.6425277718944067,0.25583261467656404,0.25583261467656404,2
VmzvX8ceQ8Q,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0986122886681098,0,0,0,-0.7378345275884243,0.4781482120083537,0.4781482120083537,1,0.25583261467656404,1
Xz557722OWa,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.3978952727983707,0,0,0,0.8474247069771642,2.3336293274824356,2.5390868201390004,0.9190821318014966,0.9190821318014966,1
Xz557722OWa,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1972245773362196,0,0,0,-1.582516114828472,0.20545749265656474,0.20545749265656474,1,0.9190821318014966,2
7rWsNr2uMfE,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.6094379124341003,0,0,0.6931471805599453,-0.5673461945486281,0.5670282263627224,4.064040036257032,0.13952328749323878,0.09308981829960349,3
7rWsNr2uMfE,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1.0986122886681098,1,0,1.3862943611198906,0.8472421277088035,2.333203294040819,3.4970118098943104,0.6671991462652037,0.09308981829960349,1
7rWsNr2uMfE,3,0,0,1,0,0,0.6931471805599453,0,0,0,0,1,0,0.6931471805599453,0,0,0,0,0,1.6094379124341003,0,1.6094379124341003,1.6094379124341003,0.15169783049626245,1.1638085158534912,1.1638085158534912,1,0.09308981829960349,2
AyR8dikSA19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.791759469228055,0,0,0,0.8464448747934002,2.331343882221652,2.798191543810083,0.8331609347397426,0.8331609347397426,1
AyR8dikSA19,2,0,1,0,0,0,0,0,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,1.0986122886681098,0,0,0,-0.7617522809788931,0.4668476615884308,0.4668476615884308,1,0.8331609347397426,2
IfFO7x0aMkQ,1,0,0,1,0,0,1.0986122886681098,0,1.0986122886681098,0,0,1,0,0,0,0,0,0,0,0.6931471805599453,1,0,0,-0.49058915120226293,0.6122655709079147,1.200893219134591,0.5098418087073024,0.5098418087073024,1
IfFO7x0aMkQ,2,0,0,0,0,1,0,1.6094379124341003,0,1.6094379124341003,0,1,0,0,0,0,1,0,0,1.0986122886681098,0,1.3862943611198906,1.791759469228055,-0.5299614714237799,0.5886276482266762,0.5886276482266762,1,0.5098418087073024,2
vqXReiGfhpu,1,0,0,0,0,1,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,1,0,0,0,0,1,0,0,1.3862943611198906,0,1.6094379124341003,1.0986122886681098,-0.3675676826288965,0.6924164606563007,1.2520888259028649,0.5530090568111318,0.5530090568111318,1
vqXReiGfhpu,2,0,0,1,0,0,0.6931471805599453,0,0.6931471805599453,0,0,1,1,0,0,0,0,1,0,2.1972245773362196,0,0,2.0794415416798357,-0.5804037285282405,0.559672365246564,0.559672365246564,1,0.5530090568111318,2
eVEutaJqdRY,1,0,0,1,0,0,0,0,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,1.9459101490553132,0,0,1.6094379124341003,-1.0038954064185768,0.36644918875084687,2.132981729711733,0.1718013725323243,0.1718013725323243,2
eVEutaJqdRY,2,0,0,0,0,1,1.0986122886681098,0,0,0,0,1,0,0.6931471805599453,0,0,1,0,0,1.3862943611198906,0,1.6094379124341003,1.0986122886681098,0.5690186087970622,1.766532540960886,1.766532540960886,1,0.1718013725323243,1
XDT3LEey95uWK,1,0,0,0,0,1,0,1.3862943611198906,0.6931471805599453,1.3862943611198906,0,1,0,0,0,0,1,0,0,1.0986122886681098,0,2.0794415416798357,0,-0.7776910714955427,0.4594656608681184,1.1974298924930964,0.383709863724458,0.383709863724458,2
XDT3LEey95uWK,2,0,0,1,0,0,1.0986122886681098,0,0.6931471805599453,0,0,1,0,0,0,0,0,0,0,2.1972245773362196,0,1.0986122886681098,0,-0.3038599221890308,0.737964231624978,0.737964231624978,1,0.383709863724458,1
WbicFFS4n8T,1,0,0,1,0,0,0.6931471805599453,0,0,0,0,1,0,0,0,0,0,0,0,1.0986122886681098,0,1.6094379124341003,0,-0.27134210803257774,0.7623556437982991,1.3210319277646894,0.5770910057323723,0.5770910057323723,1
WbicFFS4n8T,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.3862943611198906,0,0,0,-0.5821850720194149,0.5586762839663902,0.5586762839663902,1,0.5770910057323723,2
64hkazHrdVs,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1.6094379124341003,1,0,0,0.8475537597547019,2.3339305082625805,2.340508390658775,0.9971895497480601,0.9971895497480601,1
64hkazHrdVs,2,0,0,0,1,0,0,0,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,1.0986122886681098,0,0,0,-5.0240424097280405,0.0065778823961943015,0.0065778823961943015,1,0.9971895497480601,2
PVx8HYOnPQR,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0794415416798357,0,0,0,-0.5817622136819766,0.5589125748462579,1.036942528522707,0.5390005323077255,0.5390005323077255,1
PVx8HYOnPQR,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471805599453,0,0,0,-0.7380818838589429,0.4780299536764491,0.4780299536764491,1,0.5390005323077255,2
c5Br3ZBEIA8,1,0,0,0,0,0,0.6931471805599453,0,0,0,1,1,0,0,0,0,0,0,0,0.6931471805599453,1,0,0,2.1213836522311555,8.342672863294325,9.38744826355577,0.8887050696921012,0.48208404550773404,1
c5Br3ZBEIA8,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.791759469228055,0,0,0,-0.567845023883509,0.5667454465849951,1.0447754002614442,0.5424567294015278,0.48208404550773404,2
c5Br3ZBEIA8,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471805599453,0,0,0,-0.7380818838589429,0.4780299536764491,0.4780299536764491,1,0.48208404550773404,3
DIRtLZ6u3JE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0794415416798357,0,0,0,-0.7372361671840663,0.4784344025798483,0.5261169176986701,0.9093689757641825,0.9093689757641825,1
DIRtLZ6u3JE,2,1,0,0,0,0,0,0,1.3862943611198906,0,0,0,0,0,0,1,0,0,0,1.3862943611198906,1,0,1.0986122886681098,-3.0431905076409858,0.04768251511882173,0.04768251511882173,1,0.9093689757641825,2
7SaVazJU0Vf,1,0,0,0,0,0,0,0,0.6931471805599453,0,0,1,1,0,0,0,1,0,1,1.0986122886681098,1,1.3862943611198906,0,0.6177506495959932,1.85475136047538,2.002490380585538,0.9262223571496216,0.9262223571496216,1
7SaVazJU0Vf,2,1,0,0,0,0,1.3862943611198906,0,0.6931471805599453,0,0,0,0,0,0,1,0,0,0,1.3862943611198906,1,0.6931471805599453,0,-1.9123079394325928,0.14773902011015783,0.14773902011015783,1,0.9262223571496216,2
vLQAgEkU9AF,1,0,0,0,0,0,0.6931471805599453,0,0,0,0,1,1,0.6931471805599453,0,0,1,1,0,0.6931471805599453,1,1.3862943611198906,0,1.7301477395749152,5.6414873178012535,7.35121007692601,0.7674229492514114,0.7674229492514114,1
vLQAgEkU9AF,2,1,0,0,0,0,1.6094379124341003,0,0,0,0,1,0,0,0.6931471805599453,0,0,0,0,1.9459101490553132,0,0.6931471805599453,0,0.536331228203405,1.709722759124756,1.709722759124756,1,0.7674229492514114,2
ik3ZtOkYzgt,1,0,0,0,0,0,0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0,1,1,0,0,0,1,0,1,1.0986122886681098,0,0,2.6390573296152584,0.42411629097023995,1.5282393038822242,1.6095047026587073,0.9495090640976429,0.9495090640976429,1
ik3ZtOkYzgt,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3862943611198906,0,0,0,-2.5100349523267136,0.08126539877648302,0.08126539877648302,1,0.9495090640976429,2
09xDTI8LSEw,1,0,0,0,0,0,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,0,1,1,0.6931471805599453,0,0,1,1,0,0.6931471805599453,1,0,2.6390573296152584,1.4258736067470326,4.1614917624979295,4.187603782074145,0.9937644483730783,0.9937644483730783,1
09xDTI8LSEw,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.3862943611198906,0,0,0,-3.645359550498844,0.02611201957621543,0.02611201957621543,1,0.9937644483730783,2
xr3nL98ZKkE,1,0,0,0,0,0,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.6094379124341003,0,1,1,1.0986122886681098,0,0,1,0,1,1.0986122886681098,1,0,2.302585092994046,1.5676746682052878,4.795484127014394,4.865057540424728,0.9856993647388063,0.9856993647388063,1
xr3nL98ZKkE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6094379124341003,0,0,0,-2.6653727758498245,0.0695734134103345,0.0695734134103345,1,0.9856993647388063,2
U5j3sLwMXWn,1,0,0,0,0,0,0.6931471805599453,1.3862943611198906,1.9459101490553132,1.3862943611198906,0,1,1,0.6931471805599453,0,0,1,0,1,1.0986122886681098,1,1.0986122886681098,1.9459101490553132,0.9735839035110775,2.6474155593808595,3.500715587715386,0.7562498275127224,0.7562498275127224,1
U5j3sLwMXWn,2,0,0,1,0,0,1.3862943611198906,0,0.6931471805599453,0,0,1,1,0,0,0,0,0,0,1.6094379124341003,0,0,2.1972245773362196,-0.15864406023377814,0.8533000283345265,0.8533000283345265,1,0.7562498275127224,2
