id,name,unitLastWord,unitSeqLast,word,docTokenSeqFirst,docTokenSeqLast,local,identifiable,topic,interrog,argType,animate,self,addressee,length,pronom,haveBridges
HSKt3Bgcvue,grang tu,གྲང་ཏུ་ ནས་ འོ་ ་་,30,གྲང་ཏུ་ ནས་,132,133,FALSE,i,TRUE,FALSE,COPS,FALSE,FALSE,FALSE,3,FALSE,FALSE
rXmp4HJzF8y,pe cing,པེ་ཅིང་ བར་ དུ་,31,པེ་ཅིང་ བར་ དུ་,136,138,FALSE,i,TRUE,FALSE,COPS,FALSE,FALSE,FALSE,4,FALSE,FALSE
8XLkDFPpYzY,time from Chengdu to Beijing (1 hr and a bit),<0> ཆུ་ཚོད་ གཅིག་ དང་ ལྷག་ ཙམ་ རེད་ འདུག་ ག,32,ཆུ་ཚོད་ གཅིག་ དང་ ལྷག་ ཙམ་,140,144,FALSE,i,FALSE,FALSE,PRED,FALSE,FALSE,FALSE,6,FALSE,FALSE
xVsP0pvphcr,lha sa,ཨ་ནི་ ལྷ་ས་ ནས་,34,ལྷ་ས་ ནས་,151,152,FALSE,i,TRUE,FALSE,COPS,FALSE,FALSE,FALSE,3,FALSE,FALSE
Xh1KvJ2PCbrQI,grang tu,གྲང་ཏུ་ བར་ དུ་,36,དེ་ བར་ དུ་ གྲང་ཏུ་ བར་ དུ་,153,158,FALSE,i,TRUE,FALSE,COPS,FALSE,FALSE,FALSE,7,FALSE,FALSE
Ki8Gk1Xhc0B,lhasa to chengdu travel time (2 hrs),<0> ཆུ་ཚོད་ གཉིས་ རེད་པ །,37,ཆུ་ཚོད་ གཉིས་,160,161,FALSE,i,FALSE,FALSE,PRED,FALSE,FALSE,FALSE,3,FALSE,FALSE
78Ff1UH9UCt,pe cing,པེ་ཅིང་ ནས་,42,པེ་ཅིང་ ནས་,186,187,FALSE,i,TRUE,FALSE,A,FALSE,FALSE,FALSE,3,FALSE,FALSE
2uAacHpp3Rm,a ri,ཨ་རི་ བར་ དུ་ ག་ཚོད་ <0> འགོར་ གྱི་ འདུག,44,ཨ་རི་ བར་ དུ་,189,191,TRUE,i,TRUE,FALSE,A,FALSE,FALSE,FALSE,4,FALSE,FALSE
EJo5jhsuyJ8,time from Beijing to US (13 hours),ཨ་རི་ བར་ དུ་ ག་ཚོད་ <0> འགོར་ གྱི་ འདུག,44,ག་ཚོད་,192,192,FALSE,n,FALSE,TRUE,P,FALSE,FALSE,FALSE,2,TRUE,FALSE
IKRWCJBql5z,a ri,ཁོང་ ཚོ འི་ དེ ར་ ཚལ་ རྗེན་པ་ ཞེ་པོ་ འདུག་ ག,82,ཁོང་ ཚོ འི་ དེ ར་,337,341,TRUE,i,FALSE,FALSE,COPLOC,FALSE,FALSE,FALSE,5,TRUE,TRUE
xl17O6uGXNt,tshal rjen pa,ཁོང་ ཚོ འི་ དེ ར་ ཚལ་ རྗེན་པ་ ཞེ་པོ་ འདུག་ ག,82,ཚལ་ རྗེན་པ་,342,343,FALSE,n,FALSE,FALSE,EXIST,FALSE,FALSE,FALSE,3,FALSE,FALSE
W2a66FVl8wK,flight attendants,ཁོང་ ཚོ ས་,105,ཁོང་ ཚོ ས་,454,456,FALSE,i,FALSE,FALSE,A,TRUE,FALSE,FALSE,3,TRUE,FALSE
